title,area,addr,cat,x,y
꿈꾸는캠핑장,36,경상남도 합천군 봉산면 서부로 4326,A03,128.0423042332,35.6254848175
꿈애오토캠핑장,35,경상북도 칠곡군 왜관읍 봉계1길 6,A03,128.4541993302,35.9986278062
꿈에그린캠핑장,31,경기도 포천시 이동면 화동로1870번길 31,A03,127.3710056078,38.0139287338
꿈엔들캠핑장,32,강원특별자치도 영월군 무릉도원면 무릉법흥로 968-12,A03,128.2809706378,37.3429013262
나린오토캠핑장,31,경기도 연천군 미산면 어삼로 391-81,A03,126.9720114465,38.0186847758
나무새캠핑장,31,경기도 포천시 신북면 간자동길 138-74,A03,127.1506769993,37.9716712915
나무야나무야캠핑장,33,충청북도 괴산군 연풍면 유상길 85,A03,127.9761226792,36.7789494294
나인힐스,31,경기도 용인시 처인구 원삼면 보개원삼로1372번길 41,A03,127.3132338541,37.1177955847
나조스트,32,강원특별자치도 영월군 김삿갓면 김삿갓로 648,A03,128.6038235403,37.1103647665
나진피서지,38,전라남도 여수시 화양면 나진리,A03,127.6157185442,34.7021367940
낙동강 위더스 럭셔리글램핑,36,경상남도 창녕군 박진로 627,A03,128.4047083038,35.4253889349
낙화담협동조합,35,경상북도 칠곡군 지천면 지천로 395-70,A03,128.4852001181,35.9717869769
난지캠핑장,1,서울특별시 마포구 한강난지로 28 (상암동),A03,126.8726055709,37.5702380314
남강캠프,32,강원특별자치도 영월군 무릉도원면 무릉법흥로 1050-16,A03,128.2800010589,37.3503837776
남원 백두대간 에코롯지,37,전북특별자치도 남원시 운봉읍 운봉로 151,A03,127.5079490882,35.3973678260
남이섬베스트캠핑장,31,경기도 가평군 가평읍 북한강변로 517-8,A03,127.5352032838,37.7721599192
남작골 농촌체험휴양마을 야영장,35,경상북도 성주군 수륜면 보월로 8-23,A03,128.2703209521,35.8035604451
남천야영장,33,충청북도 단양군 영춘면 남천4길 33,A03,128.5067063590,37.0458009007
남해 노랑카라반 & 고카트,36,경상남도 남해군 이동면 남해대로 1607,A03,127.9524179567,34.7694295489
남해 힐링국민여가캠핑장,36,경상남도 남해군 이동면 성남로 79-14,A03,127.9509678617,34.7780424478
남해금산오토캠핑장,36,경상남도 남해군 남해대로796번길 54,A03,127.9839021995,34.7351367144
남해더왕글램핑장,36,경상남도 남해군 설천면 설천로 224-79,A03,127.9088299113,34.8846964288
남해초전마을캠핑장,36,경상남도 남해군 미조면 동부대로14번길 27-21,A03,128.0343229478,34.7293826852
낭도야영장,38,전라남도 여수시 화정면 여산길 150,A03,127.5415470290,34.6005580012
낭만에코파크,2,인천광역시 강화군 양도면 중앙로814번길 19-24,A03,126.4285785747,37.7025064301
낭만캠프,32,강원특별자치도 화천군 간동면 모현동로 185-41,A03,127.7993517398,38.0431582930
낭추골캠핑장,33,충청북도 청주시 상당구 단재로 1890,A03,127.6173126573,36.5984163811
내를 건너서 숲으로 오토캠핑장,35,경상북도 청도군 청려로 3470,A03,128.8410186269,35.6789655605
내리계곡솔밭캠핑장,32,강원특별자치도 영월군 김삿갓면 내리계곡로 1039-18,A03,128.6828000473,37.1022588670
내리금봉캠핑장,32,강원특별자치도 영월군 김삿갓면 내리계곡로 1146,A03,128.6719258283,37.1087134739
내리캠핑장,31,경기도 평택시 팽성읍 내리길 64-23,A03,127.0325742968,36.9753042380
내린천솔밭힐링캠핑장,32,강원특별자치도 인제군 상남면 가산동길 25,A03,128.2911360315,37.9104441551
내설악 미리내캠프,32,강원특별자치도 인제군 북면 십이선녀탕길 165 미리내캠프,A03,128.2909638867,38.1805210696
내설악글램핑파크,32,강원특별자치도 인제군 북면 설악로 3252-81,A03,128.2482246815,38.1366559150
내소힐링캠프,37,전북특별자치도 부안군 진서면 원암길 49-6,A03,126.5827312563,35.6102000587
내안의숲오토캠핑장,34,충청남도 부여군 옥산면 내대리 산28-1,A03,126.7449130848,36.1851455712
내장산국민여가캠핑장,37,전북특별자치도 정읍시 내장산로 410 (부전동),A03,126.8959805753,35.5240318204
내장야영장,37,전북특별자치도 정읍시 내장산로 800 (내장동),A03,126.9178737236,35.4986156323
내츄럴리조트 애견캠핑장,31,경기도 안성시 죽산면 죽양대로 136-17,A03,127.4377621468,37.0946282856
내평계곡캠핑장,32,강원특별자치도 삼척시 근덕면 내평길 190,A03,129.2358438957,37.3249189583
네스트캠핑,31,경기도 가평군 북면 화악산로 943-50,A03,127.5414145499,37.9365131293
네이스트 프라이빗,33,충청북도 음성군 덕생로 167-15,A03,127.5981561112,36.8944264826
네츄럴밸리,31,경기도 가평군 상면 임초밤안골로 137,A03,127.3719296978,37.7572725371
노동오토캠핑장,33,충청북도 단양군 단양읍 단양노동길 2-5,A03,128.3734653519,36.9561059165
노르딕민박,33,충청북도 충주시 중앙탑면 반천안길 55,A03,127.8561538347,37.0380896599
노마드글램핑,31,경기도 가평군 원흥길 46-12,A03,127.3261015317,37.8187673194
노문야영장,31,경기도 양평군 갈문길 22-17,A03,127.4337134059,37.6463143436
노산팔경캠핑장,31,경기도 양평군 서종면 노문길 42,A03,127.4273031731,37.6361181884
노을빛바다애글램핑,2,인천광역시 강화군 화도면 해안남로 2421-210,A03,126.3768105649,37.6215121863
노을진 캠핑장,2,인천광역시 서구 정서진로 500 (오류동),A03,126.6571446940,37.5698259156
노을캠핑장,2,인천광역시 강화군 양도면 해안서로 695,A03,126.3892880966,37.6893628284
노을캠핑장(서울),1,서울특별시 마포구 하늘공원로 108-1 (상암동),A03,126.8786300417,37.5695215557
녹수원글램핑,34,충청남도 공주시 유구읍 덕곡리 15-2,A03,126.9699144090,36.6286486142
녹천캠핑,31,경기도 가평군 조종면 운악청계로333번길 55-19,A03,127.3485959123,37.8458756861
논산 탑정호글램핑,34,충청남도 논산시 가야곡면 종연리 238-7,A03,127.1537934103,36.1752399106
놀터글램핑,31,경기도 동두천시 신천로 274-57 (상봉암동),A03,127.0523868752,37.9413952580
놀터캠핑장,36,경상남도 고성군 동해면 외산로 353,A03,128.4505721482,35.0701130299
농어바위캠핑장,2,인천광역시 옹진군 영흥면 영흥서로 420-19,A03,126.4587846299,37.2818503398
농월정오토캠핑장,36,경상남도 함양군 안의면 농월정길 9-35,A03,127.7816661501,35.6247858042
높은터캠핑장,32,강원특별자치도 홍천군 높은터로 233,A03,127.8459064614,37.6488077849
뇌운계곡글램핑,32,강원특별자치도 평창군 평창읍 뇌운계곡로 659-6,A03,128.3821899203,37.4157476105
뉴욕카라반,32,강원특별자치도 속초시 동해대로 3847-7 (대포동),A03,128.6016940400,38.1783328874
뉴힐링캠프,31,경기도 포천시 이동면 금강로 6135-19,A03,127.3888243865,38.0754218864
느랭이골 글램핑,38,전라남도 광양시 다압면 토끼재길 119-32,A03,127.7114232446,35.0600705098
느랭이골 자연 리조트,38,전라남도 광양시 다압면 토끼재길 119-32 (다압면),A03,127.7114399102,35.0600288482
느루캠핑장,34,충청남도 부여군 장암면 장암로 67-28,A03,126.8875683461,36.2382252933
느티나무 캠핑장,32,강원특별자치도 영월군 김삿갓면 내리계곡로 1061,A03,128.6787170265,37.1040169204
느티담길캠핑장,4,대구광역시 군위군 부흥로 362-33 야영장,A03,128.6905056633,36.1180214090
늘솔길캠핑장,32,강원특별자치도 춘천시 동면 야시대로 1502,A03,127.9362393037,37.8569519779
늘솔길캠핑촌,35,경상북도 포항시 북구 기계면 봉좌산길 114,A03,129.1597324846,36.0653417496
늘예솔글램핑,36,경상남도 거창군 북상면 덕유월성로 1384-5,A03,127.7368997214,35.7643275292
늘편한캠핑장,32,강원특별자치도 홍천군 두촌면 황병고개길 25-10,A03,128.1047543705,37.8631655464
늘푸른관광농원,32,강원특별자치도 춘천시 북산면 추곡약수길 47,A03,127.8883494625,38.0338916020
늘푸른숲,6,부산광역시 금정구 체육공원로 270 (선동),A03,129.1071456915,35.2661308180
늘푸른쉼터오토캠핑장,31,경기도 가평군 설악면 어비산길 76,A03,127.4999976879,37.5974240124
늘푸른체험학교 캠핑장,35,경상북도 영천시 대창면 영지길 100,A03,128.9202677765,35.8576301903
늘푸른캠핑장,34,충청남도 서천군 마서면 장천로 905-20,A03,126.6447469150,36.0842053992
늘푸른펜션캠핑장,32,강원특별자치도 영월군 김삿갓면 내리계곡로 1116-4,A03,128.6756310753,37.1079608529
다누리움 캠핑장,31,경기도 용인시 처인구 이동읍 묘봉리,A03,127.2435259408,37.1294207658
다람쥐 쉼터,37,전북특별자치도 완주군 운주면 금고당로 1016,A03,127.3486076722,36.0300015693
다리안 캠핑장,33,충청북도 단양군 단양읍 소백산등산길 12,A03,128.4208914066,36.9649224612
다릿재농원캠핑장,33,충청북도 충주시 산척면 밀목길 109-13,A03,127.9724495238,37.1141136061
다시캠핑장,35,경상북도 고령군 덕운로 1043-68,A03,128.1958998711,35.7988874022
다온숲,8,세종특별자치시 전동면 깊은내길 213,A03,127.2539829112,36.6430880843
다온카라반,34,충청남도 서산시 대산읍 광암4길 132,A03,126.3815787296,36.9375749898
다옴 햇골 캠핑장,32,강원특별자치도 화천군 사내면 소이길 42,A03,127.5188129603,38.0598872169
다인캠핑장,34,충청남도 천안시 동남구 광덕면 해사동길 33,A03,127.0350822839,36.6751027528
닥박골 휴양림,31,경기도 포천시 신북면 깊이울로1길 48-17,A03,127.1771091341,37.9297433316
단아한펜션,37,전북특별자치도 순창군 팔덕면 산동신흥길 6,A03,127.0922832789,35.3890032532
단양 무지개 오토캠핑장,33,충청북도 단양군 가곡면 가대1길 84-7,A03,128.4120565369,37.0445214858
단양생태체육공원,33,충청북도 단양군 단양읍 별곡리 92,A03,128.3615098160,36.9921543301
단양솔티천캠핑장,33,충청북도 단양군 단양읍 천동4길 10-7,A03,128.4193581837,36.9658362166
단양천동계곡캠핑장그린농원,33,충청북도 단양군 단양읍 천동4길 10-8,A03,128.4191998536,36.9662111702
단호샌드파크캠핑장,35,경상북도 안동시 남후면 풍산단호로 835-35,A03,128.6303151605,36.5557454570
달곡캠프,7,울산광역시 북구 달곡1길 134-1 (무룡동),A03,129.4200921355,35.6097453155
달과별캠핑장,32,강원특별자치도 영월군 상동읍 덕구로 432-25,A03,128.8108860297,37.0951954566
달궁자동차야영장,37,전북특별자치도 남원시 산내면 지리산로 325,A03,127.5546489301,35.3517710136
달궁힐링야영장,37,전북특별자치도 남원시 산내면 덕동리 287-3,A03,127.5555488451,35.3519848942
달빛고운병곡캠핑장,36,경상남도 거창군 북상면 병곡길 447-11,A03,127.7756478666,35.8091564656
달빛글램핑,31,경기도 포천시 일동면 사기막길 67-6,A03,127.3376823109,37.9651004824
달빛담은캠핑장,38,전라남도 보성군 벌교읍 장암길 284-37,A03,127.4122477195,34.8028109044
달빛정원글램핑,31,경기도 가평군 설악면 유명산길 122-10,A03,127.4871878741,37.5928132017
달빛캠핑장,31,경기도 양평군 단월면 윗고북길 56,A03,127.5826126736,37.5883043677
달성군낙동강레포츠밸리,4,대구광역시 달성군 구지면 구지서로 199,A03,128.3716933927,35.6720327251
달이머무는집,33,충청북도 영동군 황간면 월류봉길 57,A03,127.8893845842,36.2327825409
달자캠핑장,33,충청북도 영동군 상촌면 대해리 503-3,A03,127.9035206208,36.0885436722
달재오토캠핑장,33,충청북도 제천시 백운면 덕동로2길 23-13,A03,127.9570507333,37.2162404376
달천공원오토캠핑장,36,경상남도 창원시 의창구 북면 달천길 150,A03,128.5982757466,35.2832362201
달콤한캠핑장,32,강원특별자치도 홍천군 내촌면 비선동길 121-29,A03,128.1250963072,37.7928490952
달토 풀빌라 글램핑,35,경상북도 영덕군 병곡면 흰돌로 85-32,A03,129.4081667996,36.6123149532
담양금성오토캠핑장,38,전라남도 담양군 금성면 불로리길 135-88,A03,127.0361027336,35.3658521341
담양힐링파크,38,전라남도 담양군 봉산면 탄금길 9-26,A03,126.9609673343,35.2714781967
담터금학캠핑장,31,경기도 포천시 관인면 담터길 339,A03,127.1896706647,38.1609526723
담터라온글램핑,32,강원특별자치도 철원군 담터길 352,A03,127.1896484127,38.1620358784
담터오지글램핑,32,강원특별자치도 철원군 담터길 350,A03,127.1896484155,38.1619414450
담터오지캠핑장,31,경기도 포천시 관인면 담터길 409,A03,127.1877429024,38.1664297740
닷돈재야영장,33,충청북도 제천시 한수면 미륵송계로 1647,A03,128.0926881084,36.8459772193
당사현대차오션캠프,7,울산광역시 북구 당사동 378-4번지,A03,129.4565286294,35.5821407755
당진난지도 국민여가캠핑장,34,충청남도 당진시 석문면 난지1길 52-11,A03,126.4248191536,37.0445994676
당진해양캠핑공원,34,충청남도 당진시 신평면 산정길 112,A03,126.8179542043,36.8960595947
당평오토캠핑장,32,강원특별자치도 횡성군 갑천면 외갑천로 301,A03,128.0400441159,37.5657016002
당항포오토캠핑장,36,경상남도 고성군 회화면 당항만로 1116,A03,128.3986687125,35.0563858594
대가야역사테마관광지캠핑장,35,경상북도 고령군 대가야읍 대가야로 1216,A03,128.2599602256,35.7212529077
대가야캠프타운,35,경상북도 고령군 운수면 물한1길 78-7,A03,128.3178002930,35.7963982310
대강오토캠핑장,33,충청북도 단양군 대강면 두음리 564-7,A03,128.3551680588,36.9192959100
대관령솔내음오토캠프장,32,강원특별자치도 강릉시 성산면 삼포암길 48,A03,128.7955880070,37.7172956951
대궐오토캠핑장,31,경기도 양주시 백석읍 기산로440번길 177,A03,126.9390105347,37.7690160860
대기농촌체험휴양마을,36,경상남도 합천군 가회면 대기2길 17-3,A03,128.0018399468,35.4621997676
대기리야영장,32,강원특별자치도 강릉시 왕산면 왕산로 1327,A03,128.7776435739,37.5883185884
대나무골오토캠핑장,38,전라남도 담양군 월산면 가산길 364,A03,126.9478084973,35.3374316237
대덕힐링캠핑장,38,전라남도 영광군 법성면 대덕길2길 105,A03,126.4505884209,35.3499357301
대둔산 그린시티 캠핑장,37,전북특별자치도 완주군 운주면 산북신복길 50,A03,127.3434649524,36.0866228009
대둔산 도립공원 수락캠핑장,34,충청남도 논산시 벌곡면 수락리,A03,127.3048252021,36.1438517018
대둔산 캠핑펜션 오토캠핑장,37,전북특별자치도 완주군 운주면 대둔산로 2100-24,A03,127.3370899817,36.1068037200
대둔산글램핑캠핑장,37,전북특별자치도 완주군 운주면 원장선로 42-209,A03,127.2826817430,36.0769228384
대둔산자연휴양림캠핑장,34,충청남도 금산군 진산면 대둔산로 6,A03,127.3432751073,36.1229992036
